topt,b2,d0,d1,d2,s,mu.opt,tmax,strain,evol.temp,evol.rep,ctmax,sharpness,inf.point,up.conc,upper.tail
27.32471903,0.086739201,0.132492883,0.000142351,0.301264715,0.088973164,1.191009234,32.91945004,31_2,31,2,32.91944462,0.03456377,21.51935194,0.003638196,5.594725588
26.70310273,0.112541278,0.312613082,0.03873734,0.165441772,0.112731371,1.197145812,33.3873206,31_2,31,2,33.38732327,0.028116243,19.42034203,0.003711561,6.684220539
27.41393706,0.134226867,0.00877591,0.00504603,0.21773525,0.083418764,1.219046862,33.19162134,31_2,31,2,33.19163581,0.035874204,21.62016202,0.004671348,5.777698752
27.153612,0.11750852,0.084706093,0.011438719,0.190083487,0.087618699,1.147506248,33.61021096,31_2,31,2,33.61019092,0.027525792,20.52565257,0.003584523,6.456578924
26.86140649,0.123477638,0.142389118,0.014885157,0.190727998,0.076050326,1.218575664,33.06955637,31_2,31,2,33.06954777,0.032060456,20.3960396,0.00420359,6.208141284
27.05713291,0.148961489,0.048579993,0.074354022,0.172923856,0.079091759,1.238920845,33.19448932,31_2,31,2,33.19451542,0.033160167,20.83168317,0.004471751,6.137382513
27.7007403,0.112661644,0.000393333,0.000277753,0.285819507,0.06131165,1.171299674,33.07655433,31_2,31,2,33.07653744,0.037735972,22.32583258,0.004428388,5.375797136
27.10971775,0.038053913,0.976473804,4.25E-05,0.324984261,0.049089375,1.16914448,33.25034778,31_2,31,2,33.25212055,0.026571699,19.63636364,0.001760883,6.142402797
27.05263461,0.111792704,0.111833425,0.013045146,0.185498258,0.079825048,1.188095115,33.70083547,31_2,31,2,33.70082962,0.026960848,20.18361836,0.003496237,6.64819501
27.10382722,0.115974671,0.216176539,0.020549,0.178813557,0.072620088,1.201176405,33.58671026,31_2,31,2,33.58668408,0.029390098,20.21242124,0.003855899,6.482856856
26.20278542,0.103721387,0.440673253,0.164000072,0.134053603,0.095551921,1.167648799,33.70818101,31_2,31,2,33.70819143,0.022365849,17.74617462,0.002993455,7.505406013
26.35181445,0.103414384,0.230296254,0.027634742,0.167032922,0.068729994,1.156643767,33.40108103,31_2,31,2,33.40110407,0.023952407,18.81548155,0.003120877,7.049289616
26.4843782,0.116295955,0.214579022,0.147222396,0.141355865,0.075199117,1.12592054,33.78390157,31_2,31,2,33.78390734,0.02203589,18.69666967,0.002963477,7.299529144
27.07620857,0.074944097,0.202021788,0.00017006,0.293516917,0.089609704,1.200596303,32.99590343,31_2,31,2,32.99588718,0.030836903,20.83168317,0.0030891,5.919678607
26.74031966,0.106451384,0.345912424,0.061534299,0.152095983,0.050840564,1.194625318,33.85428592,31_2,31,2,33.85428672,0.024939708,18.92349235,0.003304882,7.113967057
26.91438981,0.134116313,0.163880861,0.110759228,0.157598897,0.084058605,1.184403871,33.4636477,31_2,31,2,33.46363194,0.028484014,20.04320432,0.003840113,6.549242135
27.19406236,0.129063542,0.113562093,0.018516543,0.18620797,0.060195579,1.183286852,33.39618235,31_2,31,2,33.39618961,0.031161395,20.77767777,0.004124756,6.202127249
26.86321252,0.122913494,0.11937512,0.020900272,0.181999563,0.097022112,1.215201587,33.28165584,31_2,31,2,33.28170402,0.029846321,20.21962196,0.003938227,6.418491503
26.52544731,0.116467834,0.268295765,0.025682794,0.177135282,0.080176295,1.200511561,32.94101266,31_2,31,2,32.94102239,0.030288134,19.61476148,0.003982891,6.415575082
27.35004818,0.060496563,0.421684187,6.06E-05,0.319328215,0.057878567,1.187956813,33.15195694,31_2,31,2,33.15196772,0.031075435,20.92169217,0.002706769,5.801919543
26.5579639,0.111140043,0.234912483,0.031751943,0.167486228,0.043805289,1.140859906,33.35058226,31_2,31,2,33.35059941,0.025597027,19.27992799,0.00337029,6.792635512
27.49763386,0.127505722,0.000758488,0.002792313,0.228303948,0.063300756,1.174975225,33.27531392,31_2,31,2,33.27532132,0.03420519,21.71737174,0.004378647,5.77768746
27.22205021,0.050838371,0.781292693,0.000158054,0.289681223,0.073053048,1.193167555,33.36566203,31_2,31,2,33.36566746,0.029080482,19.93519352,0.002432846,6.143617247
26.47885053,0.120037597,0.250088739,0.137048179,0.145772566,0.067415131,1.144379255,33.49291835,31_2,31,2,33.49293175,0.024412325,18.93069307,0.003281583,7.014081215
27.0537938,0.141562155,0.001050215,0.02011427,0.190944485,0.094150127,1.228072576,33.11163016,31_2,31,2,33.11160598,0.033216215,20.99369937,0.004429846,6.05781218
26.20958162,0.074094685,0.741105063,0.090800065,0.127365089,0.060093702,1.097721299,34.59700362,31_2,31,2,34.59700345,0.017356779,16.03960396,0.002236925,8.387421832
26.58370842,0.124301028,0.249049381,0.10996378,0.152712493,0.088472287,1.207611279,33.34243791,31_2,31,2,33.3424513,0.027661142,19.33753375,0.003715812,6.758742879
26.56205969,0.110068512,0.155877788,0.023472213,0.17295863,0.060441242,1.170544802,33.42595906,31_2,31,2,33.42597456,0.025261486,19.37713771,0.003303419,6.863914874
26.75603906,0.127500555,0.171341676,0.049881771,0.167968836,0.079664228,1.245568889,33.251179,31_2,31,2,33.251238,0.030328917,19.9459946,0.004055095,6.495198937
27.01316908,0.124167247,0.065625105,0.00832597,0.202569853,0.09919057,1.185327894,33.13432839,31_2,31,2,33.13430119,0.031468064,20.77047705,0.004092252,6.121132107
26.71276753,0.091101069,0.429164954,0.057182713,0.143895909,0.086468814,1.118578835,34.3885404,31_2,31,2,34.38853881,0.020281396,18.05580558,0.002652219,7.675771279
27.01406201,0.154986768,0.051098586,0.080223833,0.176732523,0.092930353,1.281868731,32.96559899,31_2,31,2,32.96560059,0.036504788,20.97569757,0.004927132,5.951538577
27.03136273,0.14392737,0.006010917,0.036029553,0.181314549,0.050914293,1.252315502,33.19708403,31_2,31,2,33.1971103,0.032838946,20.85328533,0.004404777,6.165747568
26.76885516,0.119162816,0.352895472,0.076459507,0.155948342,0.049316817,1.181564147,33.40535759,31_2,31,2,33.40534889,0.028513838,19.45634563,0.003812899,6.636493733
27.13450299,0.143087652,0.113477597,0.064409647,0.171221009,0.071268139,1.205693652,33.30640222,31_2,31,2,33.30641608,0.032333515,20.75247525,0.004350514,6.171913091
27.51143802,0.116107831,0.025268938,0.001335333,0.244480662,0.055078457,1.205771477,33.26871072,31_2,31,2,33.2687174,0.034930757,21.71017102,0.004315415,5.757279381
27.21749165,0.137763967,0.08891972,0.077657693,0.163403971,0.065933757,1.145515494,33.69338845,31_2,31,2,33.69336028,0.027798888,20.56165617,0.00374257,6.475868626
26.8182392,0.060907817,0.303765073,0.000178931,0.287053836,0.082014583,1.160840355,33.15282835,31_2,31,2,33.15287971,0.025614453,19.9639964,0.002357183,6.334640507
26.79426784,0.12363599,0.02055176,0.011363456,0.194981033,0.071986684,1.197445008,33.14001508,31_2,31,2,33.14001943,0.029358216,20.41044104,0.003839054,6.345751587
27.17326931,0.12652867,0.003736119,0.013551211,0.189578377,0.075318883,1.162334206,33.57871268,31_2,31,2,33.5786891,0.027958693,20.75967597,0.003683937,6.405419785
26.38758609,0.093476271,0.203811193,0.022134272,0.166015729,0.05420316,1.168572601,33.85317006,31_2,31,2,33.8531752,0.021294357,18.46984698,0.002728903,7.465589115
26.41034145,0.124633709,0.281276551,0.166328051,0.147232816,0.078644226,1.191584778,33.22570059,31_2,31,2,33.22567014,0.027014765,19.03510351,0.003640861,6.815328692
26.65493955,0.121526323,0.147777133,0.021715919,0.181835948,0.076109533,1.224508006,33.06258938,31_2,31,2,33.06260911,0.030310997,19.97479748,0.003994691,6.407669556
26.46195777,0.119352682,0.239429657,0.101469346,0.150530825,0.070361651,1.183867706,33.41467943,31_2,31,2,33.41469715,0.025576079,19.01710171,0.003429802,6.952739385
26.19742971,0.096498455,0.563130744,0.077151464,0.146015276,0.113899089,1.251760617,33.48134015,31_2,31,2,33.48135938,0.025564767,17.83258326,0.003363555,7.283929669
27.68751581,0.047022627,0.440580756,2.18E-05,0.337780656,0.060938106,1.115049472,33.7733297,31_2,31,2,33.772292,0.024669114,20.90729073,0.001815401,6.084776191
25.99066617,0.080748233,0.419575027,0.027602379,0.156453994,0.040115487,1.090272087,33.74168881,31_2,31,2,33.74169968,0.019075984,17.25292529,0.002401187,7.751033508
27.43698525,0.122962578,0.001468264,0.001434874,0.246456368,0.081273453,1.244174962,33.06486445,31_2,31,2,33.06489301,0.037768066,21.80738074,0.004716321,5.627907763
27.09307691,0.116523811,0.137863145,0.020129639,0.177059143,0.0712636,1.129130093,33.71810771,31_2,31,2,33.71809726,0.026137284,20.180018,0.00343625,6.62502035
26.64036197,0.028878622,1.62015678,0.000119698,0.294733806,0.089669802,1.212250361,33.29135091,31_2,31,2,33.29137131,0.024097922,17.9009901,0.001426049,6.651009341
26.40486227,0.095644778,0.505878936,0.060806183,0.148235286,0.052603878,1.169372169,33.69385047,31_2,31,2,33.69385841,0.023752627,18.07380738,0.003113521,7.28899614
27.14889444,0.095582468,0.002615397,0.000594468,0.259139336,0.078327577,1.153048345,33.24204014,31_2,31,2,33.24206654,0.028639247,21.05130513,0.003290916,6.093172102
26.63259843,0.049189523,0.755163943,0.000867356,0.238246263,0.052783625,1.144015857,33.63902839,31_2,31,2,33.63900461,0.022252212,18.28622862,0.002021993,7.006406182
26.84544374,0.124700332,0.150142769,0.062637266,0.161021498,0.031468325,1.225313573,33.58940167,31_2,31,2,33.58939981,0.027609246,19.80918092,0.003697301,6.743956072
26.330647,0.094242503,0.252561877,0.027020033,0.162078482,0.081258969,1.135177442,33.75498671,31_2,31,2,33.75499455,0.02119068,18.33663366,0.002732215,7.424347548
26.67570956,0.113598273,0.285081678,0.032302301,0.170131049,0.099957071,1.218577981,33.28640171,31_2,31,2,33.28640878,0.029055325,19.5319532,0.003827716,6.610699224
27.0141144,0.082501084,0.265526623,0.001225525,0.238540626,0.093238822,1.192196469,33.34876822,31_2,31,2,33.34876198,0.028682145,20.20882088,0.003228545,6.334647581
27.30825465,0.13231486,0.001138693,0.005085258,0.21650218,0.06695501,1.194579552,33.15527742,31_2,31,2,33.15529726,0.034258781,21.45814581,0.004452772,5.847042612
26.65434442,0.12512751,0.183638534,0.0887563,0.15490185,0.083748954,1.127977524,33.43435943,31_2,31,2,33.43436746,0.025416119,19.48514851,0.003414535,6.780023036
26.22868822,0.107054882,0.402532887,0.169826332,0.135764747,0.067847105,1.200426414,33.65888798,31_2,31,2,33.65889978,0.023297487,17.9549955,0.003123527,7.430211556
27.18055057,0.130706513,0.050109433,0.014744578,0.191327248,0.043781753,1.18997897,33.37174282,31_2,31,2,33.37175101,0.030997474,20.89648965,0.00409689,6.191200435
26.58072013,0.132208988,0.175429386,0.122508918,0.155997546,0.057597774,1.218011941,33.19821689,31_2,31,2,33.1981772,0.028744834,19.62556256,0.003871666,6.617457066
26.37404243,0.09577388,0.358506079,0.038917181,0.156285466,0.066850124,1.157993699,33.69906702,31_2,31,2,33.69907594,0.02269103,18.28262826,0.002952098,7.325033512
27.04638676,0.129264696,0.154397376,0.012094457,0.197654949,0.057134463,1.187671387,32.9830338,31_2,31,2,32.98303554,0.034284193,20.83528353,0.004503595,5.936648784
27.27578591,0.136444348,0.052436074,0.018712152,0.190333733,0.056100791,1.275912788,33.36193457,31_2,31,2,33.36194157,0.034503277,21.09810981,0.004583418,6.08615566
26.69000863,0.119399672,0.156006152,0.015084879,0.189218672,0.083087811,1.220591925,32.99982132,31_2,31,2,32.99982128,0.031095815,20.09720972,0.004063448,6.309812646
26.18675348,0.108719164,0.411968473,0.09284171,0.148294686,0.060572781,1.230072264,33.23180266,31_2,31,2,33.23178029,0.026464678,18.34383438,0.003525839,7.045026805
26.81063583,0.059572754,0.610575656,0.000915156,0.240467476,0.062269472,1.142525746,33.45164209,31_2,31,2,33.45164975,0.025123115,19.09630963,0.002481748,6.641013918
26.64151267,0.111370166,0.251471575,0.02819769,0.170976835,0.083121241,1.183972423,33.34003849,31_2,31,2,33.34005005,0.027342211,19.44914491,0.003587924,6.698537382
27.11705358,0.096432456,0.000227301,0.000971023,0.244717305,0.046434348,1.137626499,33.39683814,31_2,31,2,33.39682893,0.02685973,20.83528353,0.003151382,6.279775349
26.61291327,0.118953782,0.356931117,0.099210339,0.152168873,0.089846218,1.232558896,33.35800922,31_2,31,2,33.35801673,0.028778857,19.20072007,0.003854677,6.74510346
26.68254968,0.129534908,0.298845811,0.142454858,0.152910045,0.082723122,1.221628465,33.225464,31_2,31,2,33.22546252,0.030113926,19.5859586,0.004057156,6.542912839
26.77130153,0.120553168,0.37246745,0.113781632,0.150701,0.074268995,1.235562572,33.48359878,31_2,31,2,33.48359215,0.029221591,19.36633663,0.003920999,6.71229062
26.540184,0.063888053,0.359529608,0.00214636,0.214733616,0.089861105,1.153648086,33.84368079,31_2,31,2,33.84368375,0.020768816,18.50225023,0.002211901,7.303499752
26.84135602,0.078420599,0.272873534,0.000605192,0.261006514,0.061565308,1.281290788,32.99529696,31_2,31,2,32.99532387,0.031803833,20.25562556,0.003402277,6.15396785
26.68561856,0.125456676,0.213080556,0.058978492,0.163932538,0.095540632,1.223304122,33.23704885,31_2,31,2,33.23699381,0.029543445,19.73357336,0.003950642,6.551375248
26.78648594,0.119196378,0.094545926,0.019733627,0.180699422,0.074798789,1.193576554,33.36491211,31_2,31,2,33.36491597,0.027746108,20.02160216,0.003648329,6.578430029
26.88467734,0.141333072,0.003860069,0.07630007,0.166516178,0.069620359,1.191809537,33.38820127,31_2,31,2,33.38819451,0.028132345,20.37443744,0.003791204,6.503517167
26.11551244,0.119175278,0.285185923,0.210009256,0.140606694,0.081343001,1.200200188,33.24425827,31_2,31,2,33.24423795,0.024900076,18.39783978,0.003353235,7.128725513
27.10823171,0.145228839,0.099205009,0.092370926,0.16792727,0.08858041,1.270031749,33.33092945,31_2,31,2,33.33094242,0.033381063,20.70927093,0.004503371,6.222710705
26.4434836,0.105052694,0.410686544,0.054601564,0.156001815,0.076326869,1.228014872,33.41644749,31_2,31,2,33.41646431,0.026863852,18.68226823,0.003541281,6.972980711
26.53265302,0.113472078,0.346747594,0.04900637,0.162892722,0.070430006,1.261238508,33.21850199,31_2,31,2,33.21846238,0.029708515,19.21872187,0.003935896,6.685809357
27.03441927,0.132321802,0.232561801,0.059481533,0.167146935,0.062151176,1.203254338,33.31821114,31_2,31,2,33.31822726,0.031762717,20.3240324,0.004258849,6.283807989
27.1201927,0.037080628,0.806546365,1.27E-05,0.361165386,0.068974563,1.179352193,33.07739293,31_2,31,2,33.0811494,0.026684358,20.09720972,0.001626502,5.960956702
27.47533292,0.134814136,0.006416106,0.004065908,0.222922981,0.064512814,1.208215366,33.17237344,31_2,31,2,33.17238959,0.03649066,21.76777678,0.004737119,5.697056674
27.24434022,0.089757878,0.158260449,0.000472232,0.267225207,0.046191787,1.19701568,33.12803661,31_2,31,2,33.12805486,0.032502235,21.09810981,0.003621588,5.883714642
27.4526787,0.139853702,0.003971081,0.00355896,0.230890997,0.068809731,1.307254015,32.95364853,31_2,31,2,32.95364993,0.04234176,21.94419442,0.005496062,5.500971232
27.21669814,0.137304546,0.07383765,0.010128338,0.204182404,0.077155509,1.204319481,33.02203924,31_2,31,2,33.02202469,0.035814068,21.28172817,0.004724229,5.805326546
26.88387361,0.14039775,0.072849688,0.044268218,0.176280772,0.072289613,1.220721182,33.09272959,31_2,31,2,33.09271676,0.032015283,20.54005401,0.004295563,6.208843151
26.82607489,0.115209852,0.179030213,0.018719998,0.180180947,0.056805701,1.147506886,33.35197827,31_2,31,2,33.35197342,0.02753877,19.94239424,0.003604964,6.525898527
27.19107954,0.08400275,0.002104554,0.00012331,0.30184762,0.065249255,1.171041005,33.0589326,31_2,31,2,33.0589571,0.029732955,21.32133213,0.003086968,5.867877557
26.81171983,0.059921147,0.473510344,0.000640378,0.248840669,0.050366306,1.121191115,33.4806464,31_2,31,2,33.48065185,0.023779475,19.27632763,0.002320549,6.668932015
26.86933057,0.117901243,0.262967644,0.028520613,0.175387349,0.048762796,1.285256217,33.31923551,31_2,31,2,33.31927611,0.03201624,19.96039604,0.004220604,6.449945539
26.88457539,0.125606612,0.248046064,0.035235865,0.174943421,0.075863505,1.278647486,33.173851,31_2,31,2,33.17382501,0.033540714,20.16921692,0.004458025,6.289249619
26.91727223,0.1284315,0.002779206,0.016019285,0.189199018,0.069442866,1.231416117,33.28717098,31_2,31,2,33.28721814,0.029980513,20.54365437,0.003958669,6.369945913
26.68531964,0.132994594,0.073630403,0.057600093,0.167827337,0.077171623,1.255525922,33.22509134,31_2,31,2,33.22504423,0.029671839,20.00720072,0.003978967,6.539724586
27.09954251,0.133627241,0.114214302,0.030119542,0.178802328,0.064801687,1.180605861,33.33056812,31_2,31,2,33.33058101,0.030940512,20.65166517,0.004128177,6.231038501
26.82248388,0.055565549,0.530553271,0.000225528,0.281896483,0.066441162,1.235121739,33.17724071,31_2,31,2,33.17723675,0.027658897,19.64716472,0.002455948,6.354752873
26.77121767,0.11473536,0.108275723,0.019170587,0.178632737,0.047682683,1.166140039,33.47767855,31_2,31,2,33.47768339,0.026127897,19.84158416,0.00342169,6.706465718
26.94459029,0.060116078,0.504253878,0.000438384,0.261086498,0.053832687,1.159928545,33.39469239,31_2,31,2,33.39469737,0.026124395,19.63636364,0.002498141,6.450107085
26.54609473,0.120667971,0.232133393,0.155559865,0.144262885,0.087675661,1.168437571,33.62335532,31_2,31,2,33.62336317,0.024376879,18.97749775,0.003282126,7.077268436
27.18666943,0.068121277,0.289290604,0.000218308,0.282632325,0.059810719,1.204470833,33.34601339,31_2,31,2,33.34601794,0.028756324,20.55445545,0.002807861,6.159348513
26.54433602,0.113758138,0.112866837,0.040568186,0.163346713,0.075123005,1.238132842,33.61013313,31_2,31,2,33.61014236,0.025112081,19.24752475,0.003324336,7.065806339
27.33228935,0.155924702,0.048497489,0.077492381,0.176626396,0.083489983,1.236646094,33.26945625,31_2,31,2,33.26946781,0.035412745,21.31053105,0.004777587,5.937178463
27.19090338,0.127492471,0.000749505,0.006553002,0.208444912,0.065196759,1.203405362,33.26244318,31_2,31,2,33.26245646,0.031990024,21.11971197,0.004160498,6.071553079
26.87767642,0.13640861,0.063284098,0.068650873,0.165881553,0.097714381,1.217672449,33.39225275,31_2,31,2,33.39224399,0.028976401,20.24122412,0.003897779,6.514567574
27.20219598,0.131511997,0.031740953,0.0097715,0.201598062,0.061245797,1.222148963,33.24037383,31_2,31,2,33.24038912,0.033227494,21.10891089,0.004364693,6.038193138
26.94564322,0.05121049,0.662813078,0.000297267,0.26957227,0.101795695,1.146826878,33.45744245,31_2,31,2,33.4574452,0.024977535,19.34113411,0.002177618,6.511801976
27.63551337,0.046332321,0.398486476,5.48E-06,0.382266259,0.061041114,1.140376782,33.3459092,31_2,31,2,33.3457298,0.02725835,21.35373537,0.00184525,5.710216427
26.46633125,0.118982411,0.310521723,0.132996293,0.147320554,0.077938943,1.252832342,33.40997187,31_2,31,2,33.40998859,0.027402721,18.92709271,0.003680556,6.943657342
27.25233325,0.057952328,0.424554322,3.91E-05,0.332496396,0.05104987,1.170527354,32.9909891,31_2,31,2,32.99135759,0.030735806,20.88928893,0.002563452,5.739024342
27.06891117,0.153483138,0.001338342,0.030119278,0.189554245,0.057378808,1.19628453,32.91840617,31_2,31,2,32.91840906,0.034826114,21.21692169,0.004680611,5.849497887
26.96051334,0.142300242,0.063679386,0.087568443,0.165881401,0.070557478,1.20683516,33.34083707,31_2,31,2,33.34086793,0.029981048,20.45724572,0.004042899,6.380354593
26.94740518,0.117425897,0.091614726,0.019131675,0.178484054,0.05142542,1.128923013,33.61123917,31_2,31,2,33.61123527,0.025590587,20.090009,0.003362588,6.663830089
26.19807716,0.103999516,0.38935565,0.058875019,0.154033765,0.064709951,1.21283456,33.27827448,31_2,31,2,33.27824828,0.025677729,18.34743474,0.003385585,7.080171117
26.30928883,0.054198729,0.486584381,0.001123377,0.231707405,0.056365204,1.147369375,33.55113403,31_2,31,2,33.55114866,0.020511051,18.12421242,0.001976613,7.241859831
27.96022133,0.088466775,0.00146315,7.85E-06,0.382277494,0.093641349,1.142272967,32.93923025,31_2,31,2,32.93923449,0.038666585,22.97749775,0.003706317,4.979013164
27.29307387,0.141374901,0.037400853,0.020337936,0.18976967,0.062168063,1.198879007,33.30806387,31_2,31,2,33.30807324,0.033181534,21.20972097,0.004424484,6.01499937
26.75837075,0.104836071,0.34157088,0.045837695,0.156595407,0.090274688,1.152936101,33.80047816,31_2,31,2,33.80047866,0.024531918,19.00630063,0.003232773,7.042107913
26.50865407,0.09965723,0.199942449,0.021921454,0.168939449,0.074817311,1.14253885,33.68925093,31_2,31,2,33.68925839,0.022606904,18.89108911,0.002920708,7.180604315
26.3038917,0.110700653,0.349101206,0.09911779,0.14790359,0.066968569,1.280852529,33.42524569,31_2,31,2,33.42526712,0.02668961,18.51665167,0.00356162,7.12137542
26.20775647,0.083316787,0.414226719,0.042273128,0.147124738,0.067767752,1.116026769,34.13916577,31_2,31,2,34.13916855,0.018754606,17.29612961,0.0024061,7.931412078
26.79470847,0.134470374,0.072740756,0.074988708,0.163219447,0.067285004,1.198840765,33.3894425,31_2,31,2,33.3894431,0.027902012,20.0540054,0.003753515,6.594734628
27.01664185,0.112404993,0.211562018,0.017466426,0.179550985,0.048583985,1.12239627,33.56242832,31_2,31,2,33.56241189,0.026926133,20.04320432,0.003513235,6.545770043
27.55788736,0.055983242,0.498485374,1.32E-05,0.365152005,0.038451732,1.207688802,32.97082962,31_2,31,2,32.97241433,0.034941027,21.49414941,0.002717131,5.414526969
26.4104293,0.121677157,0.379910021,0.207825977,0.143385441,0.078248129,1.255902336,33.26380554,31_2,31,2,33.26376988,0.028526054,18.84788479,0.00384511,6.853340579
26.94627799,0.106291545,0.244169622,0.023285892,0.17104591,0.089870867,1.179956537,33.80179249,31_2,31,2,33.80178996,0.025883162,19.60036004,0.003374813,6.855511974
27.1021725,0.13748898,0.100967811,0.047561977,0.172038725,0.054305492,1.164900031,33.39482836,31_2,31,2,33.3948379,0.029954517,20.61206121,0.004018454,6.292665401
26.3489202,0.112073337,0.400335689,0.185472505,0.137585359,0.057756648,1.18432985,33.5610175,31_2,31,2,33.56103055,0.024425928,18.31143114,0.00328383,7.212110352
27.29750567,0.05461183,0.59895258,0.000157077,0.287740018,0.033013149,1.129367396,33.46608705,31_2,31,2,33.46608578,0.027162737,20.16921692,0.002366271,6.16858011
27.14826301,0.121662343,0.202935906,0.017667267,0.185539262,0.05144714,1.225722083,33.39268041,31_2,31,2,33.39268882,0.032233963,20.54005401,0.004237193,6.244425812
26.44333285,0.108880702,0.366352342,0.055872315,0.156944534,0.105109738,1.19839977,33.33402812,31_2,31,2,33.33404934,0.02674817,18.83708371,0.003539144,6.890716494
26.79524719,0.042523105,0.942837423,0.000169853,0.287707743,0.084119068,1.239921193,33.25496225,31_2,31,2,33.25497481,0.026692234,18.99909991,0.002033492,6.459727625
26.40138276,0.110271609,0.415923343,0.171914525,0.137400804,0.056875329,1.175258905,33.64294315,31_2,31,2,33.64295246,0.024108994,18.29342934,0.003236569,7.241569697
26.56824185,0.132151569,0.06530139,0.087809854,0.159062902,0.07732323,1.158593192,33.31795984,31_2,31,2,33.31798068,0.025717891,19.67956796,0.003461872,6.74973883
26.5937741,0.114271918,0.35974369,0.103655555,0.148077269,0.054014307,1.213736403,33.55454222,31_2,31,2,33.55454851,0.026614394,18.92709271,0.003563235,6.960774409
26.78554855,0.060391885,0.502788297,0.000364203,0.268136265,0.083495231,1.145654079,33.11449497,31_2,31,2,33.11446613,0.026703575,19.61116112,0.002527217,6.32891758
26.6180547,0.113125244,0.341379534,0.069252037,0.154318215,0.06044691,1.191917047,33.48344403,31_2,31,2,33.4834507,0.026762952,19.07830783,0.003564887,6.865395999
27.10365466,0.13053013,0.001524406,0.007271894,0.20786111,0.044856289,1.203557743,33.1174319,31_2,31,2,33.11740327,0.032694861,21.08730873,0.004268735,6.01374861
26.89911697,0.123060553,0.000820915,0.010414569,0.195263517,0.08899608,1.166453128,33.29161055,31_2,31,2,33.29160371,0.02804132,20.50405041,0.003663959,6.392486741
27.12494364,0.128018148,0.03791291,0.007185709,0.207788673,0.091542634,1.217641215,33.12917006,31_2,31,2,33.12919985,0.033400539,21.05490549,0.004347358,6.004256206
27.4088775,0.136413871,0.017179397,0.00483576,0.219348256,0.059251891,1.183309417,33.10586587,31_2,31,2,33.10589091,0.035929679,21.68136814,0.004682674,5.697013408
26.59311251,0.105934125,0.206663755,0.02059703,0.174913422,0.095437394,1.198105274,33.45044149,31_2,31,2,33.45045445,0.02602315,19.32313231,0.00337869,6.857341935
27.44941071,0.045507698,0.752151534,1.98E-05,0.349675619,0.097345697,1.196201185,33.16851102,31_2,31,2,33.17005613,0.031040307,20.74527453,0.002194831,5.720645422
27.44055334,0.04641089,0.675454359,1.29E-05,0.363663585,0.094766132,1.224122754,33.06925924,31_2,31,2,33.07069365,0.032123557,20.95049505,0.002243397,5.630140306
27.222738,0.114026479,0.095423733,0.011505058,0.188663816,0.102019417,1.184995116,33.78086438,31_2,31,2,33.7808528,0.027541764,20.47524752,0.003574226,6.558114802
26.69495687,0.112432436,0.300018404,0.056348437,0.15691511,0.03924432,1.170167137,33.58120368,31_2,31,2,33.58120665,0.025949493,19.20072007,0.003445966,6.88624978
26.96931753,0.045618411,0.679414091,5.29E-05,0.321554262,0.086279851,1.186991877,33.06857184,31_2,31,2,33.0695863,0.027410629,19.8919892,0.002038093,6.100268765
27.16164554,0.072399209,0.278413286,0.000479271,0.259398332,0.070158642,1.142570987,33.48555345,31_2,31,2,33.48554894,0.026681729,20.33843384,0.002772676,6.323903401
27.07570611,0.145818028,0.000625301,0.037231413,0.180865758,0.096823839,1.197570652,33.22030752,31_2,31,2,33.22032968,0.031590299,20.92889289,0.00424376,6.144623571
26.48404231,0.109055416,0.323915057,0.132849029,0.138765864,0.062213531,1.103951902,33.85343886,31_2,31,2,33.85344321,0.021609256,18.37623762,0.002896217,7.369400903
26.99488527,0.137823442,0.00041886,0.053363791,0.16889445,0.081866603,1.148665122,33.53711868,31_2,31,2,33.53710842,0.026752976,20.450045,0.003595106,6.542223146
26.99707587,0.13680896,0.053717178,0.122092162,0.157155826,0.087128405,1.210066409,33.70333976,31_2,31,2,33.70333414,0.027159169,20.18361836,0.003665538,6.706258273
27.02134093,0.130188947,0.024266734,0.00881331,0.204474382,0.092027911,1.237619881,33.05571376,31_2,31,2,33.05570021,0.033584623,20.94329433,0.004394827,6.034359282
27.25056584,0.06428196,0.2831307,7.09E-05,0.314641889,0.088811301,1.178274144,33.1486799,31_2,31,2,33.14876322,0.02956883,20.90729073,0.00267195,5.898197378
27.00024102,0.114583537,0.154686499,0.019417836,0.178019759,0.070663954,1.160191631,33.63355765,31_2,31,2,33.6335494,0.026812107,20.0540054,0.003514644,6.633308377
27.23003472,0.111467402,0.243008359,0.022542825,0.173634567,0.058829881,1.178660722,33.88366919,31_2,31,2,33.88365622,0.027511814,20.10081008,0.003604299,6.653621497
26.88416616,0.141593071,0.117809887,0.109319916,0.162705811,0.06736458,1.176079595,33.2391188,31_2,31,2,33.23914759,0.029806126,20.30243024,0.004021198,6.354981431
26.70015773,0.134147279,0.143620929,0.109888952,0.158612522,0.056505104,1.240422952,33.27600174,31_2,31,2,33.27600844,0.029449877,19.85238524,0.003966887,6.575850706
26.67636998,0.114837028,0.280667574,0.030999257,0.171772134,0.063159993,1.221430906,33.22834405,31_2,31,2,33.22828998,0.029619037,19.6039604,0.003903375,6.551920002
26.91632567,0.136860349,0.006088463,0.035243006,0.177040078,0.06313933,1.208228506,33.31108404,31_2,31,2,33.31112892,0.029422303,20.51125113,0.003938233,6.394803252
26.49571376,0.099486086,0.307434584,0.037725645,0.157714485,0.07545921,1.134085329,33.73802561,31_2,31,2,33.73803199,0.022614156,18.58145815,0.002954965,7.242318231
