evol.temp,assay.temp,evol.rep,strain,u.max,log_a,s
31,16,1,31_16_1,0.704030848,-1.488917693,0.107073969
31,16,1,31_16_1,0.658257053,-1.455447075,0.065453547
31,16,1,31_16_1,0.666615755,-1.213216465,0.114103383
31,16,1,31_16_1,0.700229439,-1.617749139,0.078088298
31,16,1,31_16_1,0.694000639,-1.413776096,0.09426597
31,16,1,31_16_1,0.711614505,-1.374356441,0.113815878
31,16,1,31_16_1,0.670990868,-1.331530559,0.12447852
31,16,1,31_16_1,0.69751014,-1.143973733,0.130290295
31,16,1,31_16_1,0.731767446,-1.637811942,0.121746322
31,16,1,31_16_1,0.653415092,-1.190797259,0.102916582
31,16,1,31_16_1,0.647702328,-0.808007388,0.091311795
31,16,1,31_16_1,0.621203065,-1.281143243,0.078817157
31,16,1,31_16_1,0.691642778,-1.275564182,0.114166891
31,16,1,31_16_1,0.629320327,-1.303887936,0.07445283
31,16,1,31_16_1,0.705899487,-1.445711054,0.11670883
31,16,1,31_16_1,0.662182547,-1.116656748,0.085282471
31,16,1,31_16_1,0.626630684,-1.376577237,0.087956121
31,16,1,31_16_1,0.636250963,-0.734985597,0.087937652
31,16,1,31_16_1,0.748219746,-1.134483211,0.13892394
31,16,1,31_16_1,0.635669836,-0.927762535,0.10464289
31,16,1,31_16_1,0.696403597,-1.599206106,0.097521348
31,16,1,31_16_1,0.711328628,-1.640626423,0.076389528
31,16,1,31_16_1,0.656675253,-1.425320457,0.096603353
31,16,1,31_16_1,0.708911821,-1.676698234,0.091661451
31,16,1,31_16_1,0.664194941,-1.466472981,0.076299242
31,16,1,31_16_1,0.685287631,-1.1732249,0.118048581
31,16,1,31_16_1,0.671678722,-0.91925964,0.079134021
31,16,1,31_16_1,0.696336029,-1.142341822,0.136006344
31,16,1,31_16_1,0.66413789,-1.25770962,0.08124641
31,16,1,31_16_1,0.645884646,-1.364576063,0.073367739
31,16,1,31_16_1,0.657318251,-1.216622326,0.101023457
31,16,1,31_16_1,0.65370264,-1.048809936,0.094195476
31,16,1,31_16_1,0.661357889,-1.037505619,0.075330866
31,16,1,31_16_1,0.651826226,-1.317136912,0.094649543
31,16,1,31_16_1,0.666343028,-1.500039794,0.105391073
31,16,1,31_16_1,0.680488146,-1.613463651,0.093151056
31,16,1,31_16_1,0.6605496,-1.158025573,0.097291656
31,16,1,31_16_1,0.751778477,-1.72838888,0.106383575
31,16,1,31_16_1,0.709025333,-1.720923136,0.099694071
31,16,1,31_16_1,0.681452746,-1.480469668,0.069261996
31,16,1,31_16_1,0.691074319,-1.263988615,0.112111467
31,16,1,31_16_1,0.627081518,-1.214855659,0.09851843
31,16,1,31_16_1,0.643798327,-0.901968544,0.098007869
31,16,1,31_16_1,0.704579781,-1.38018349,0.108015786
31,16,1,31_16_1,0.654514146,-1.316877629,0.090739227
31,16,1,31_16_1,0.62102827,-0.995934758,0.078222072
31,16,1,31_16_1,0.670740625,-1.663407866,0.091479802
31,16,1,31_16_1,0.632166006,-1.041195906,0.092747129
31,16,1,31_16_1,0.680288313,-1.403789589,0.084867088
31,16,1,31_16_1,0.651680138,-1.143788343,0.067359693
31,16,1,31_16_1,0.728480238,-1.695956888,0.117263666
31,16,1,31_16_1,0.651605533,-0.958130209,0.090496922
31,16,1,31_16_1,0.658040646,-1.032020627,0.116712502
31,16,1,31_16_1,0.745211253,-1.424880536,0.102121197
31,16,1,31_16_1,0.616855736,-1.116102,0.096140391
31,16,1,31_16_1,0.701192872,-1.441557329,0.093567637
31,16,1,31_16_1,0.683991695,-1.523681063,0.138240288
31,16,1,31_16_1,0.642604792,-1.193602746,0.102356828
31,16,1,31_16_1,0.70254965,-1.369474463,0.125047705
31,16,1,31_16_1,0.663668794,-0.555190909,0.107132389
31,16,1,31_16_1,0.648115443,-1.57484945,0.093184951
31,16,1,31_16_1,0.695148531,-1.57405189,0.117886003
31,16,1,31_16_1,0.653747549,-0.467901213,0.101339267
31,16,1,31_16_1,0.696624376,-1.325233842,0.127428884
31,16,1,31_16_1,0.647337437,-1.313626411,0.072432393
31,16,1,31_16_1,0.654845266,-1.523623749,0.076772417
31,16,1,31_16_1,0.685361268,-1.258331628,0.093037752
31,16,1,31_16_1,0.638860294,-0.948997358,0.082187117
31,16,1,31_16_1,0.644959946,-1.140033701,0.096033413
31,16,1,31_16_1,0.630411187,-1.309887209,0.098336499
31,16,1,31_16_1,0.661098989,-1.468524638,0.069450601
31,16,1,31_16_1,0.688635514,-1.614990472,0.10257967
31,16,1,31_16_1,0.700916595,-1.581022851,0.104970955
31,16,1,31_16_1,0.688986698,-1.42870208,0.084568358
31,16,1,31_16_1,0.711599448,-1.485969001,0.104619624
31,16,1,31_16_1,0.65698853,0.213171212,0.119171436
31,16,1,31_16_1,0.725099337,-1.945709428,0.099956777
31,16,1,31_16_1,0.698848291,-1.289049066,0.102057158
31,16,1,31_16_1,0.657379295,-1.47954397,0.102776025
31,16,1,31_16_1,0.693945387,-1.728997951,0.10359614
31,16,1,31_16_1,0.726046855,-1.120051215,0.119796505
31,16,1,31_16_1,0.67567386,-1.516667257,0.092141685
31,16,1,31_16_1,0.691646238,-1.453650867,0.127844206
31,16,1,31_16_1,0.656224637,-1.457454327,0.059503111
31,16,1,31_16_1,0.65079679,-0.955929447,0.094617225
31,16,1,31_16_1,0.654264005,-0.625306755,0.111830899
31,16,1,31_16_1,0.65288455,-1.377685592,0.073650153
31,16,1,31_16_1,0.679511555,-1.203493907,0.113058971
31,16,1,31_16_1,0.697310205,-1.17905015,0.106491088
31,16,1,31_16_1,0.682213364,-1.534168259,0.091257995
31,16,1,31_16_1,0.680057971,-1.314899911,0.129953294
31,16,1,31_16_1,0.699922823,-1.109306171,0.116476014
31,16,1,31_16_1,0.701868756,-1.387422213,0.114620343
31,16,1,31_16_1,0.626420823,-0.904894952,0.104329723
31,16,1,31_16_1,0.692112711,-1.569202938,0.092809717
31,16,1,31_16_1,0.661110114,-1.481163188,0.078353933
31,16,1,31_16_1,0.700714692,-1.727014727,0.09630494
31,16,1,31_16_1,0.620268144,-0.515689921,0.088287329
31,16,1,31_16_1,0.686398914,-1.532816407,0.083847718
31,16,1,31_16_1,0.654156379,-1.037099508,0.097952546
31,16,1,31_16_1,0.651434296,-1.153550934,0.104307945
31,16,1,31_16_1,0.60446289,-1.230626406,0.091330482
31,16,1,31_16_1,0.638177717,-1.068048193,0.1151733
31,16,1,31_16_1,0.68686406,-1.433825842,0.094752194
31,16,1,31_16_1,0.621873832,-0.547524653,0.074004485
31,16,1,31_16_1,0.666334005,-1.327900277,0.104472217
31,16,1,31_16_1,0.638645824,-0.743192658,0.096810619
31,16,1,31_16_1,0.668051384,-1.278696283,0.090501039
31,16,1,31_16_1,0.757716362,-1.821883285,0.092909526
31,16,1,31_16_1,0.66634874,-0.858676579,0.106090173
31,16,1,31_16_1,0.637178629,-1.088436775,0.090488562
31,16,1,31_16_1,0.710011104,-1.544974675,0.096257923
31,16,1,31_16_1,0.682328478,-1.338101748,0.109954711
31,16,1,31_16_1,0.688332135,-1.549336733,0.105934
31,16,1,31_16_1,0.633043603,-1.192047022,0.078677529
31,16,1,31_16_1,0.64940129,-1.528323186,0.092503324
31,16,1,31_16_1,0.68462074,-1.438339263,0.112111855
31,16,1,31_16_1,0.6563305,-0.550908371,0.114406019
31,16,1,31_16_1,0.683234176,-1.325036919,0.124931258
31,16,1,31_16_1,0.685593549,-1.32892878,0.107959941
31,16,1,31_16_1,0.654447559,-1.21919625,0.098482029
31,16,1,31_16_1,0.636687805,-1.209294615,0.058855818
31,16,1,31_16_1,0.672452069,-1.1444061,0.099226952
31,16,1,31_16_1,0.684072552,-0.89467458,0.125708594
31,16,1,31_16_1,0.677273485,-1.401239892,0.075228618
31,16,1,31_16_1,0.681892468,-1.261592583,0.112552939
31,16,1,31_16_1,0.630313288,-1.380377727,0.066609205
31,16,1,31_16_1,0.700048484,-1.376698355,0.104223141
31,16,1,31_16_1,0.706797678,-1.612164148,0.105892611
31,16,1,31_16_1,0.750430195,-1.335742345,0.123154552
31,16,1,31_16_1,0.676807509,-0.991980502,0.090370425
31,16,1,31_16_1,0.646879384,-1.12318756,0.099109985
31,16,1,31_16_1,0.689466442,-1.238625601,0.105081846
31,16,1,31_16_1,0.667497716,-1.014289665,0.107206542
31,16,1,31_16_1,0.658274831,-0.987068017,0.109123416
31,16,1,31_16_1,0.663957693,-1.39690307,0.081632651
31,16,1,31_16_1,0.698133133,-1.324282669,0.083907276
31,16,1,31_16_1,0.625097516,-1.059313974,0.078781934
31,16,1,31_16_1,0.650726067,-1.233904034,0.091949564
31,16,1,31_16_1,0.732354562,-1.626006445,0.107235878
31,16,1,31_16_1,0.662574027,-0.984277959,0.080829672
31,16,1,31_16_1,0.669930667,-1.698475865,0.097981158
31,16,1,31_16_1,0.691539451,-1.550898681,0.072776248
31,16,1,31_16_1,0.686478925,-1.267098599,0.099172191
31,16,1,31_16_1,0.669210475,-1.094917579,0.0965848
31,16,1,31_16_1,0.627103082,-1.451536852,0.080035692
31,16,1,31_16_1,0.713802775,-1.584720041,0.082866397
31,16,1,31_16_1,0.63979042,-0.698109538,0.089637521
31,16,1,31_16_1,0.659455564,-1.008285663,0.080635279
31,16,1,31_16_1,0.669676708,-1.329410263,0.088975883
31,16,1,31_16_1,0.691483599,-1.413125329,0.1103055
31,16,1,31_16_1,0.664099556,-1.395925525,0.105533613
31,16,1,31_16_1,0.678779608,-1.356010572,0.104703662
31,16,1,31_16_1,0.717201841,-1.594452766,0.101980858
31,16,1,31_16_1,0.68719114,-1.444862352,0.094182068
31,16,1,31_16_1,0.657190025,-1.008281879,0.102549672
31,16,1,31_16_1,0.708206121,-1.378430755,0.137411026
31,16,1,31_16_1,0.623319418,-0.855398932,0.095698816
31,16,1,31_16_1,0.689551831,-1.408928257,0.081249419
31,16,1,31_16_1,0.653551387,-1.355658536,0.087913533
31,16,1,31_16_1,0.648206363,-1.640400058,0.07232361
31,16,1,31_16_1,0.643567436,-1.171753914,0.104994058
31,16,1,31_16_1,0.677836033,-0.991045449,0.113951811
31,16,1,31_16_1,0.648550662,-1.013868798,0.084839848
31,16,1,31_16_1,0.688003286,-1.607995444,0.085833139
31,16,1,31_16_1,0.711913608,-0.89906211,0.134891785
31,16,1,31_16_1,0.641534086,-1.181814737,0.10953844
31,16,1,31_16_1,0.670524769,-1.285138648,0.113052848
31,16,1,31_16_1,0.627052532,-0.875560777,0.088598396
31,16,1,31_16_1,0.658131293,-1.11436382,0.11427271
31,16,1,31_16_1,0.672306609,-1.336783535,0.106569112
31,16,1,31_16_1,0.676366567,-1.549517243,0.087290062
31,16,1,31_16_1,0.665837583,-1.460141849,0.075206983
31,16,1,31_16_1,0.688150924,-1.544652079,0.116603769
31,16,1,31_16_1,0.657344084,-1.453140864,0.073947389
31,16,1,31_16_1,0.684059907,-1.555434626,0.09803526
31,16,1,31_16_1,0.650671117,-1.046955729,0.113586558
31,16,1,31_16_1,0.688158532,-1.56966574,0.084904585
31,16,1,31_16_1,0.676609936,-1.402721075,0.094476424
31,16,1,31_16_1,0.684326351,-1.301150365,0.09391775
31,16,1,31_16_1,0.694452183,-1.346979743,0.093035637
31,16,1,31_16_1,0.690452226,-1.6774146,0.09643769
31,16,1,31_16_1,0.751068621,-1.540327177,0.116554106
31,16,1,31_16_1,0.673464999,-1.229432683,0.085668656
31,16,1,31_16_1,0.71475388,-1.146271361,0.128757086
31,16,1,31_16_1,0.711200781,-1.627708605,0.102153883
31,16,1,31_16_1,0.688495395,-0.964341508,0.113746858
31,16,1,31_16_1,0.65520482,-1.245188978,0.072476027
31,16,1,31_16_1,0.644664159,-1.256014964,0.095328547
31,16,1,31_16_1,0.702037423,-1.140986681,0.116517344
31,16,1,31_16_1,0.640302141,-0.622605121,0.101928271
31,16,1,31_16_1,0.659812052,-1.477915496,0.076473572
31,16,1,31_16_1,0.628090773,-0.915331223,0.08812187
31,16,1,31_16_1,0.665971576,-1.264694411,0.090534353
31,16,1,31_16_1,0.646064004,-1.535224496,0.093326088
31,16,1,31_16_1,0.732614501,-1.711756106,0.117140135
31,16,1,31_16_1,0.665985837,-1.396419499,0.09924739
31,16,1,31_16_1,0.652464161,-1.478522566,0.078392392
31,16,1,31_16_1,0.613787774,-0.724051854,0.080780704
31,16,1,31_16_1,0.675016576,-1.321805683,0.113907955
31,16,1,31_16_1,0.686034443,-1.414277363,0.099301061
31,16,1,31_16_1,0.686537374,-1.275357298,0.093858612
31,16,1,31_16_1,0.6584901,-1.233599069,0.073706028
31,16,1,31_16_1,0.659664856,-1.405451099,0.056183046
31,16,1,31_16_1,0.679875293,-1.330333932,0.109837878
31,16,1,31_16_1,0.654198983,-1.36507902,0.078949982
31,16,1,31_16_1,0.676107147,-1.266935796,0.105696548
31,16,1,31_16_1,0.712633815,-1.51236498,0.105617745
31,16,1,31_16_1,0.6719156,-0.830473534,0.11055562
31,16,1,31_16_1,0.668922059,-1.198731257,0.11376277
31,16,1,31_16_1,0.69665129,-1.071395522,0.125565806
31,16,1,31_16_1,0.702884469,-1.445921776,0.102284976
31,16,1,31_16_1,0.675044546,-0.837499819,0.13084705
31,16,1,31_16_1,0.657072254,-1.268463552,0.083428382
31,16,1,31_16_1,0.720715572,-1.564552948,0.093972577
31,16,1,31_16_1,0.669024648,-1.542720282,0.077300898
31,16,1,31_16_1,0.704450514,-1.674405478,0.110161374
31,16,1,31_16_1,0.684343707,-1.667346147,0.070203507
31,16,1,31_16_1,0.701416951,-1.383135983,0.101863495
31,16,1,31_16_1,0.689081093,-1.521010639,0.090237666
31,16,1,31_16_1,0.682383351,-1.618907378,0.085048056
31,16,1,31_16_1,0.631271783,-1.362416765,0.07487205
31,16,1,31_16_1,0.637823128,-1.123867886,0.084189656
31,16,1,31_16_1,0.697867716,-1.194968827,0.102191071
31,16,1,31_16_1,0.608476329,-0.945960348,0.077633749
31,16,1,31_16_1,0.676644273,-1.487885169,0.088480567
31,16,1,31_16_1,0.671970809,-0.931359586,0.101610906
31,16,1,31_16_1,0.690240612,-1.348619958,0.12110102
31,16,1,31_16_1,0.670572581,-0.943905817,0.084768419
31,16,1,31_16_1,0.628842141,-1.416925711,0.085230076
31,16,1,31_16_1,0.667885867,-1.104709564,0.095502899
31,16,1,31_16_1,0.651007529,-1.45747812,0.080323984
31,16,1,31_16_1,0.67955501,-0.999759063,0.106339699
31,16,1,31_16_1,0.704342945,-1.374333871,0.103271087
31,16,1,31_16_1,0.631306019,-1.306358809,0.064645498
31,16,1,31_16_1,0.760300544,-1.871510877,0.097202039
31,16,1,31_16_1,0.68491118,-0.881049065,0.108057362
31,16,1,31_16_1,0.671472343,-1.041807283,0.110078921
31,16,1,31_16_1,0.658774866,-1.113635705,0.102547236
31,16,1,31_16_1,0.647343002,-1.060763757,0.093772813
31,16,1,31_16_1,0.654945446,-1.154846946,0.09074207
31,16,1,31_16_1,0.675780705,-1.505038918,0.085764376
31,16,1,31_16_1,0.669505383,-1.410680408,0.113321498
31,16,1,31_16_1,0.700822559,-1.643086175,0.098672644
31,16,1,31_16_1,0.636075927,-1.280411494,0.086342941
31,16,1,31_16_1,0.66059545,-1.377350511,0.098060001
31,16,1,31_16_1,0.621525862,-1.283983135,0.065175441
31,16,1,31_16_1,0.668647007,-1.581237039,0.07708678
31,16,1,31_16_1,0.671774956,-1.357597145,0.085717398
31,16,1,31_16_1,0.681755968,-1.250616012,0.109657525
31,16,1,31_16_1,0.665382378,-1.072348295,0.111180777
31,16,1,31_16_1,0.658963807,-1.329131969,0.100998188
31,16,1,31_16_1,0.661256339,-1.712852321,0.071083401
31,16,1,31_16_1,0.674852935,-1.679926902,0.072094539
31,16,1,31_16_1,0.65193857,-1.369076581,0.090615744
31,16,1,31_16_1,0.661852288,-1.409571176,0.05886478
31,16,1,31_16_1,0.673813268,-1.564502609,0.092802806
31,16,1,31_16_1,0.639856418,-1.098091746,0.087395965
31,16,1,31_16_1,0.682878562,-1.493068223,0.106594884
31,16,1,31_16_1,0.66087857,-1.142804586,0.103913267
31,16,1,31_16_1,0.662036952,-0.750717497,0.097177119
31,16,1,31_16_1,0.7040693,-1.643080223,0.083571262
31,16,1,31_16_1,0.668299107,-0.899755976,0.122662429
31,16,1,31_16_1,0.658936802,-1.391450311,0.089081384
31,16,1,31_16_1,0.602332847,-0.35652521,0.081295927
31,16,1,31_16_1,0.697066273,-1.580294603,0.124037555
31,16,1,31_16_1,0.656694477,-1.359509877,0.073854614
31,16,1,31_16_1,0.665763133,-1.000528668,0.096601025
31,16,1,31_16_1,0.611919431,-1.24340071,0.063989673
31,16,1,31_16_1,0.704161897,-1.442160173,0.115600372
31,16,1,31_16_1,0.678873763,-1.071008613,0.115115496
31,16,1,31_16_1,0.640578576,-1.046398764,0.085716837
31,16,1,31_16_1,0.706606331,-1.518322434,0.109380448
31,16,1,31_16_1,0.708116286,-1.885830526,0.098155699
31,16,1,31_16_1,0.644127539,-1.354184556,0.089893878
31,16,1,31_16_1,0.68333339,-1.361892856,0.093215696
31,16,1,31_16_1,0.666629341,-1.516520983,0.070441282
31,16,1,31_16_1,0.637492741,-1.424044436,0.079265753
31,16,1,31_16_1,0.689118055,-1.395661606,0.080927916
31,16,1,31_16_1,0.670197988,-1.37290145,0.0748561
31,16,1,31_16_1,0.689492293,-1.340854286,0.100664947
31,16,1,31_16_1,0.692102098,-1.368194642,0.110322267
31,16,1,31_16_1,0.646984153,-1.204287294,0.097017803
31,16,1,31_16_1,0.675408146,-1.084953187,0.122585798
31,16,1,31_16_1,0.737744922,-1.795775427,0.111710766
31,16,1,31_16_1,0.669026117,-1.18848811,0.086428319
31,16,1,31_16_1,0.658486222,-1.102519281,0.065487841
31,16,1,31_16_1,0.662363902,-1.430950239,0.052672811
31,16,1,31_16_1,0.685757175,-1.323909526,0.121840909
31,16,1,31_16_1,0.662748219,-1.33166804,0.117592635
31,16,1,31_16_1,0.680603953,-1.258448901,0.104855714
31,16,1,31_16_1,0.687068575,-1.476301241,0.07346503
31,16,1,31_16_1,0.612121615,-0.923684479,0.089582014
31,16,1,31_16_1,0.635175427,-1.509877279,0.071769762
31,16,1,31_16_1,0.635016121,-1.014075719,0.089960122
31,16,1,31_16_1,0.666171061,-0.564864481,0.116691723
31,16,1,31_16_1,0.660113111,-1.292715191,0.092273418
31,16,1,31_16_1,0.66026643,-1.308004578,0.073390538
31,16,1,31_16_1,0.623274279,-0.154990178,0.089403347
31,16,1,31_16_1,0.664205033,-1.783534906,0.056955708
31,16,1,31_16_1,0.658516043,-1.316669941,0.076119664
31,16,1,31_16_1,0.667197142,-1.146087308,0.1160195
31,16,1,31_16_1,0.682388944,-1.175645242,0.129703247
31,16,1,31_16_1,0.708008328,-0.822730042,0.109755708
31,16,1,31_16_1,0.69731669,-1.465723371,0.093857639
31,16,1,31_16_1,0.69578536,-1.562016718,0.08356438
31,16,1,31_16_1,0.667679243,-1.50262747,0.079145157
31,16,1,31_16_1,0.685633214,-1.266581985,0.09948837
31,16,1,31_16_1,0.734316954,-1.533638461,0.089631679
31,16,1,31_16_1,0.704454006,-1.601756984,0.085669737
31,16,1,31_16_1,0.654663046,-1.444428123,0.085574022
31,16,1,31_16_1,0.657833023,-1.189047509,0.066434015
31,16,1,31_16_1,0.720808282,-1.57270039,0.097708682
31,16,1,31_16_1,0.674729763,-0.454841857,0.122961003
31,16,1,31_16_1,0.663823358,-1.402811556,0.102707672
31,16,1,31_16_1,0.627844096,-1.373587094,0.065350226
31,16,1,31_16_1,0.693431648,-1.438173861,0.120174159
31,16,1,31_16_1,0.662055625,-1.287676888,0.094914249
31,16,1,31_16_1,0.675272677,-1.547865975,0.08712851
31,16,1,31_16_1,0.672985323,-1.292260111,0.103334261
31,16,1,31_16_1,0.62741811,-0.545327295,0.075915524
31,16,1,31_16_1,0.620900011,-0.662198756,0.098574918
31,16,1,31_16_1,0.693773255,-1.304836615,0.120265698
31,16,1,31_16_1,0.669592767,-1.335636699,0.083102089
31,16,1,31_16_1,0.687268406,-1.435099718,0.095276938
31,16,1,31_16_1,0.706954698,-1.455468217,0.109032848
31,16,1,31_16_1,0.693488925,-1.328757372,0.120670342
31,16,1,31_16_1,0.664017827,-1.136979969,0.093424981
31,16,1,31_16_1,0.647900223,-1.222306986,0.089894004
31,16,1,31_16_1,0.677381215,-1.465685665,0.083362909
31,16,1,31_16_1,0.647789979,-0.973632143,0.10755471
31,16,1,31_16_1,0.67580559,-1.667824691,0.114702836
31,16,1,31_16_1,0.63338166,-0.990169789,0.099433027
31,16,1,31_16_1,0.697883699,-1.468713515,0.073039525
31,16,1,31_16_1,0.633823264,-0.748506175,0.087479663
31,16,1,31_16_1,0.67854179,-1.143392381,0.110554199
31,16,1,31_16_1,0.648334074,-1.103540107,0.112042067
31,16,1,31_16_1,0.68390581,-1.322273673,0.0964744
31,16,1,31_16_1,0.690644549,-1.784484522,0.089791467
31,16,1,31_16_1,0.681328967,-1.009899585,0.116718958
31,16,1,31_16_1,0.689553303,-1.311600357,0.078508046
31,16,1,31_16_1,0.652973329,-1.228599916,0.085333404
31,16,1,31_16_1,0.645002783,-1.325334473,0.088636893
31,16,1,31_16_1,0.637017673,-0.962427712,0.078066271
31,16,1,31_16_1,0.679341186,-1.102491888,0.087688456
31,16,1,31_16_1,0.675747488,-1.358873914,0.105633068
31,16,1,31_16_1,0.651476787,-1.060548767,0.098502033
31,16,1,31_16_1,0.676851528,-1.391327178,0.113739397
31,16,1,31_16_1,0.655597624,-1.296021125,0.073353193
31,16,1,31_16_1,0.717889841,-1.060748476,0.123162312
31,16,1,31_16_1,0.645471961,-1.353275838,0.08850409
31,16,1,31_16_1,0.660340569,-1.246909642,0.106919096
31,16,1,31_16_1,0.640899198,-1.230519535,0.051917061
31,16,1,31_16_1,0.733691577,-1.527934935,0.12814519
31,16,1,31_16_1,0.693266798,-1.577659937,0.101322485
31,16,1,31_16_1,0.702991642,-1.471117636,0.103949253
31,16,1,31_16_1,0.706196519,-1.54814983,0.100112066
31,16,1,31_16_1,0.685782716,-1.339812416,0.095352606
31,16,1,31_16_1,0.694137735,-1.206632715,0.082552437
31,16,1,31_16_1,0.722457524,-1.39983439,0.115673067
31,16,1,31_16_1,0.653375693,-0.838108831,0.094979488
31,16,1,31_16_1,0.68105583,-1.084775686,0.105153944
31,16,1,31_16_1,0.710828083,-1.610486733,0.123118751
31,16,1,31_16_1,0.712240263,-1.533298937,0.095360302
31,16,1,31_16_1,0.737811104,-1.702861248,0.085336661
31,16,1,31_16_1,0.650448703,-0.95674302,0.084813988
31,16,1,31_16_1,0.623453562,-0.622243494,0.105598636
31,16,1,31_16_1,0.666841505,-0.925124879,0.137170166
31,16,1,31_16_1,0.688876691,-1.412316748,0.108047697
31,16,1,31_16_1,0.67075502,-1.363493719,0.088090167
31,16,1,31_16_1,0.676240716,-0.709535754,0.103675392
31,16,1,31_16_1,0.640872025,-1.131645574,0.103526996
31,16,1,31_16_1,0.651909166,-0.896237357,0.091310497
31,16,1,31_16_1,0.706664629,-1.417721411,0.088044913
31,16,1,31_16_1,0.678144197,-1.127766709,0.139115145
31,16,1,31_16_1,0.636815632,-1.015828006,0.066204328
31,16,1,31_16_1,0.643496918,-1.104058796,0.084260999
31,16,1,31_16_1,0.668251644,-1.221023797,0.113605252
31,16,1,31_16_1,0.659368046,-0.776673831,0.119120703
31,16,1,31_16_1,0.666257195,-0.95020272,0.099458163
31,16,1,31_16_1,0.656938313,-1.260549196,0.103663227
31,16,1,31_16_1,0.669436308,-1.237199121,0.084592403
31,16,1,31_16_1,0.660233164,-1.430123652,0.090372445
31,16,1,31_16_1,0.644874043,-0.781101393,0.077540725
31,16,1,31_16_1,0.643894883,-1.288612696,0.07582188
31,16,1,31_16_1,0.714231936,-1.643106752,0.099976659
31,16,1,31_16_1,0.649657205,-1.040392834,0.114402246
31,16,1,31_16_1,0.676313865,-1.577929656,0.091342682
31,16,1,31_16_1,0.656061728,-1.234393091,0.086257188
31,16,1,31_16_1,0.679161536,-1.213884692,0.108692847
31,16,1,31_16_1,0.694155981,-1.26570723,0.106389654
31,16,1,31_16_1,0.668876574,-1.184633599,0.110544832
31,16,1,31_16_1,0.704092412,-1.125842816,0.12650672
31,16,1,31_16_1,0.706469519,-1.455462578,0.120605096
31,16,1,31_16_1,0.673321444,-1.080853672,0.108692344
31,16,1,31_16_1,0.698457093,-1.427626544,0.092618958
31,16,1,31_16_1,0.697938011,-1.71284389,0.079932903
31,16,1,31_16_1,0.642080164,-1.471060894,0.082894348
31,16,1,31_16_1,0.703399254,-1.104530793,0.125155449
31,16,1,31_16_1,0.76581241,-1.934042573,0.125097702
31,16,1,31_16_1,0.661600506,-1.578989111,0.058910931
31,16,1,31_16_1,0.67682609,-1.050180187,0.110790375
31,16,1,31_16_1,0.742235429,-1.488888935,0.088783577
31,16,1,31_16_1,0.631699965,-0.763113819,0.10646936
31,16,1,31_16_1,0.701686004,-1.57452921,0.083724488
31,16,1,31_16_1,0.649183651,-1.177641015,0.089268483
31,16,1,31_16_1,0.672010335,-1.188734394,0.093232442
31,16,1,31_16_1,0.660459009,-1.251429176,0.101123613
31,16,1,31_16_1,0.687427,-1.339001662,0.095247163
31,16,1,31_16_1,0.709819632,-1.436095292,0.113489435
31,16,1,31_16_1,0.68285212,-1.228304794,0.118617719
31,16,1,31_16_1,0.693842746,-1.266922932,0.123606107
31,16,1,31_16_1,0.637794718,-0.993407169,0.095231782
31,16,1,31_16_1,0.681028554,-1.517966536,0.08416826
31,16,1,31_16_1,0.639995121,-1.386580566,0.094700085
31,16,1,31_16_1,0.666963442,-0.550758932,0.11866437
31,16,1,31_16_1,0.701410621,-1.407799877,0.109695996
31,16,1,31_16_1,0.679377714,-1.209965755,0.097909598
31,16,1,31_16_1,0.703014682,-1.202678831,0.08839956
31,16,1,31_16_1,0.708402031,-1.891011705,0.099622321
31,16,1,31_16_1,0.636353417,-1.488795036,0.099985023
31,16,1,31_16_1,0.649470224,-1.378716923,0.084382313
31,16,1,31_16_1,0.693954173,-1.560154496,0.07602016
31,16,1,31_16_1,0.648340684,-1.255872495,0.10716564
31,16,1,31_16_1,0.746048051,-1.141528031,0.107594955
31,16,1,31_16_1,0.684061315,-1.437176821,0.097488536
31,16,1,31_16_1,0.692957258,-1.414160592,0.135502766
31,16,1,31_16_1,0.645387733,-0.916908769,0.106427213
31,16,1,31_16_1,0.6727473,-0.985672927,0.093976485
31,16,1,31_16_1,0.685472768,-1.159416051,0.097763326
31,16,1,31_16_1,0.669886405,-1.288272039,0.107632521
31,16,1,31_16_1,0.654207089,-1.064675254,0.088786353
31,16,1,31_16_1,0.679016157,-1.394663646,0.080380024
31,16,1,31_16_1,0.669936413,-1.323150998,0.103925562
31,16,1,31_16_1,0.708608423,-1.86163832,0.100786206
31,16,1,31_16_1,0.671584117,-1.446350039,0.102319808
31,16,1,31_16_1,0.651169316,-1.28438492,0.070245024
31,16,1,31_16_1,0.687561746,-1.529255908,0.079934105
31,16,1,31_16_1,0.654227773,-1.112847882,0.083752607
31,16,1,31_16_1,0.670612967,-1.734825022,0.078625551
31,16,1,31_16_1,0.70144418,-1.557916687,0.13035121
31,16,1,31_16_1,0.665353306,-1.244222841,0.083818415
31,16,1,31_16_1,0.697377156,-1.363197114,0.099158906
31,16,1,31_16_1,0.639638786,-0.690856002,0.112157495
31,16,1,31_16_1,0.709491291,-1.289385498,0.118336192
31,16,1,31_16_1,0.650967532,-1.560946603,0.08241991
31,16,1,31_16_1,0.666728858,-1.532400063,0.09364351
31,16,1,31_16_1,0.667137285,-1.14904548,0.101254926
31,16,1,31_16_1,0.666221311,-1.484420948,0.112615816
31,16,1,31_16_1,0.647088361,-1.101725919,0.092525471
